x: 2 y: 0x: 10 y: 9=>west
x: 2 y: 0x: 10 y: 8=>west
x: 2 y: 0x: 10 y: 7=>north
x: 2 y: 0x: 10 y: 6=>west
x: 2 y: 0x: 10 y: 5=>west
x: 5 y: 5x: 9 y: 10=>east
x: 2 y: 0x: 10 y: 4=>south
x: 5 y: 4x: 0 y: 10=>north
x: 2 y: 0x: 10 y: 3=>south
x: 2 y: 0x: 10 y: 2=>west
x: 2 y: 0x: 10 y: 1=>west
x: 2 y: 0x: 10 y: 0=>west
x: 7 y: 0x: 10 y: 10=>east
x: 3 y: 7x: 3 y: 9=>south
x: 3 y: 7x: 3 y: 8=>south
x: 3 y: 7x: 3 y: 7=>wait
x: 10 y: 4x: 7 y: 9=>west
x: 3 y: 7x: 3 y: 6=>north
x: 10 y: 4x: 7 y: 8=>south
x: 3 y: 7x: 3 y: 5=>north
x: 10 y: 4x: 7 y: 7=>south
x: 3 y: 7x: 3 y: 4=>north
x: 10 y: 4x: 7 y: 6=>west
x: 3 y: 7x: 3 y: 3=>north
x: 10 y: 4x: 7 y: 5=>west
x: 3 y: 7x: 3 y: 2=>north
x: 10 y: 4x: 7 y: 4=>west
x: 3 y: 7x: 3 y: 1=>south
x: 10 y: 4x: 7 y: 3=>west
x: 3 y: 7x: 3 y: 0=>south
x: 10 y: 4x: 7 y: 2=>west
x: 10 y: 4x: 7 y: 1=>west
x: 10 y: 4x: 7 y: 0=>north
x: 10 y: 1x: 10 y: 9=>north
x: 10 y: 1x: 10 y: 8=>north
x: 7 y: 3x: 3 y: 9=>west
x: 10 y: 1x: 10 y: 7=>north
x: 7 y: 9x: 7 y: 9=>wait
x: 7 y: 3x: 3 y: 8=>west
x: 10 y: 1x: 10 y: 6=>south
x: 7 y: 9x: 7 y: 8=>north
x: 7 y: 3x: 3 y: 7=>west
x: 4 y: 7x: 8 y: 10=>east
x: 10 y: 1x: 10 y: 5=>south
x: 7 y: 9x: 7 y: 7=>north
x: 7 y: 3x: 3 y: 6=>west
x: 10 y: 1x: 10 y: 4=>south
x: 7 y: 9x: 7 y: 6=>north
x: 7 y: 3x: 3 y: 5=>west
